央视,#genre#
无线新闻,http://r.jdshipin.com/CkuBd
无线财经体育,https://p2.weizan.cn/1646497941/269664979080385265/live.m3u8
J2,http://r.jdshipin.com/Nr5jq
莲花卫视,http://anren.live/HK/BiIOU11uLA.m3u8
莲花卫视,http://107.151.203.111:2209/135/hk.php?id=amlh
澳亚卫视,http://107.151.203.111:2209/135/hk.php?id=aoya
ViuTV,http://r.jdshipin.com/vSJvl
VIUTV,https://cdn.hklive.tv/xxxx/99/index.m3u8
VIUTVSIX,https://cdn.hklive.tv/xxxx/96/index.m3u8

海外,#genre#
BloombergTV,https://bloomberg-bloombergtv-1-gb.samsung.wurl.com/manifest/playlist.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN,https://cnn-cnninternational-1-gb.samsung.wurl.com/manifest/playlist_1280x720_3000k.m3u8
CNN,http://ip2121.com:8081/live/cnn/playlist.m3u8
Fox News,http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
NBC News,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
NBC News,https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
NBC News,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV39.m3u8
TRT World,https://tv-trtworld.live.trt.com.tr/master.m3u8
K+,http://210.210.155.35/uq2663/h/h08/01.m3u8
K+,http://210.210.155.35/uq2663/h/h08/index.m3u8
K+,http://210.210.155.35/uq2663/h/h08/index1.m3u8
K+,http://210.210.155.35/uq2663/h/h08/index2.m3u8
ALJAZEERA,https://live-hls-web-aje.getaj.net/AJE/01.m3u8
ALJAZEERA,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
ALJAZEERA,http://live-hls-web-aja.getaj.net/AJA/index.m3u8
ALJAZEERA,https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
ALJAZEERA,https://live-hls-web-aje.getaj.net/AJE/02.m3u8

4K,#genre#
欢笑剧场4K,https://live.goodiptv.club/api/bestv.php?id=hxjc4k/15000000
CCTV4K,https://live.goodiptv.club/api/bestv.php?id=cctv4k/15000000
CCTV4K,https://live.goodiptv.club/api/cqyx.php?id=CCTV4K
CCTV4K,http://lu1.cc/itv/php/cctv4k.php
CCTV16-4K,https://live.goodiptv.club/api/bestv.php?id=cctv16hd4k/15000000
苏州4K,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
苏州4K,http://liveshowbak2.kan0512.com/norecord/csztv4k_4k.m3u8
Loupe,https://d2dw21aq0j0l5c.cloudfront.net/playlist_3840x2160.m3u8
TV BRICS,https://brics.bonus-tv.ru/cdn/brics/chinese/playlist.m3u8
VTC13,http://vcdn1.vtc.gov.vn:1935/m_4k/smil:4k.smil/playlist.m3u8
VTC13,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
